id,tag_type,tag_id,tag_position,timestamp,timestamp_h
1382,CCFFFF20051000,3400E2004703CA806426F90E010F,B8FE,1726938824432,2024-09-21T17:13:44.431Z
1452,CCFFFF200510,0510,0510,1726939015992,2024-09-21T17:16:55.991Z
1383,CCFFFF20051000,3400E2004703CA806426F90E010F,B600,1726938825727,2024-09-21T17:13:45.726Z
1384,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938873320,2024-09-21T17:14:33.319Z
1385,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938873944,2024-09-21T17:14:33.943Z
1386,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938874471,2024-09-21T17:14:34.470Z
1387,CCFFFF20051000,3400E20047048630642604C9010E,B6CE,1726938875542,2024-09-21T17:14:35.541Z
1388,CCFFFF20051000,3400E2,0047,1726938875989,2024-09-21T17:14:35.988Z
1389,048630642604C9,010E,B6CE,1726938876005,2024-09-21T17:14:36.004Z
1390,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938876469,2024-09-21T17:14:36.468Z
1391,CCFFFF20051000,3400E20047048630642604C9010E,B5CF,1726938876980,2024-09-21T17:14:36.980Z
1392,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938879040,2024-09-21T17:14:39.039Z
1393,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938879504,2024-09-21T17:14:39.503Z
1394,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938880032,2024-09-21T17:14:40.031Z
1395,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938880511,2024-09-21T17:14:40.510Z
1396,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938881006,2024-09-21T17:14:41.005Z
1397,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938881534,2024-09-21T17:14:41.533Z
1398,CCFFFF20051000,3400E20047048630642604C9010E,B9CB,1726938882062,2024-09-21T17:14:42.061Z
1399,CCFFFF20051000,3400E20047048630642604C9010E,B5CF,1726938883930,2024-09-21T17:14:43.929Z
1400,CCFFFF20051000,3400E200,4704,1726938884394,2024-09-21T17:14:44.393Z
1401,8630642604C901,0E,BACA,1726938884410,2024-09-21T17:14:44.409Z
1402,CCFFFF20051000,3400E20047048630642604C9010E,B9CB,1726938884873,2024-09-21T17:14:44.873Z
1403,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938885512,2024-09-21T17:14:45.512Z
1404,CCFFFF20051000,3400E20047048630642604C9010E,B7CD,1726938885976,2024-09-21T17:14:45.975Z
1405,CCFFFF20051000,3400E20047048630642604C9010E,B5CF,1726938886887,2024-09-21T17:14:46.886Z
1406,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938890754,2024-09-21T17:14:50.753Z
1407,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938891265,2024-09-21T17:14:51.265Z
1408,CCFFFF20051000,3400E20047048630642604C9010E,B8CC,1726938891728,2024-09-21T17:14:51.727Z
1409,CCFFFF20051000,3400E2004703D0806426F96E0114,BA91,1726938918495,2024-09-21T17:15:18.494Z
1410,CCFFFF20051000,3400E2004703D0806426F96E0114,BB90,1726938919021,2024-09-21T17:15:19.020Z
1411,CCFFFF20051000,3400E2004703D0806426F96E0114,B794,1726938919501,2024-09-21T17:15:19.499Z
1412,CCFFFF20051000,3400E200,4703,1726938920044,2024-09-21T17:15:20.043Z
1413,D0806426F96E01,14,BA91,1726938920059,2024-09-21T17:15:20.058Z
1414,CCFFFF20051000,3400E2004703D0806426F96E0114,B794,1726938921609,2024-09-21T17:15:21.608Z
1415,CCFFFF20051000,3400E2004703D0806426F96E0114,BC8F,1726938922072,2024-09-21T17:15:22.072Z
1416,CCFFFF20051000,3400E20047,03D0,1726938922536,2024-09-21T17:15:22.535Z
1417,806426F96E0114,"",BB90,1726938922552,2024-09-21T17:15:22.552Z
1418,CCFFFF20051000,3400E2004703D0806426F96E0114,BA91,1726938923080,2024-09-21T17:15:23.079Z
1419,CCFFFF20051000,3400E2004703D0806426F96E0114,BA91,1726938923607,2024-09-21T17:15:23.606Z
1420,CCFFFF20051000,3400E2004703D0806426F96E0114,BB90,1726938924071,2024-09-21T17:15:24.070Z
1421,CCFFFF20051000,3400E2004703D0806426F96E0114,BA91,1726938924550,2024-09-21T17:15:24.549Z
1422,CCFFFF20051000,3400E2004703D0806426F96E0114,BB90,1726938925157,2024-09-21T17:15:25.156Z
1423,CCFFFF20051000,3400E2004703D0806426F96E0114,BB90,1726938925908,2024-09-21T17:15:25.907Z
1424,CCFFFF200510,0510,0510,1726938926371,2024-09-21T17:15:26.371Z
1425,003400E2004703,D0806426F96E0114,BB90,1726938926387,2024-09-21T17:15:26.386Z
1426,CCFFFF20051000,3400E2004703D0806426F96E0114,B893,1726938926914,2024-09-21T17:15:26.913Z
1427,CCFFFF20051000,3400E2004703D0806426F96E0114,BB90,1726938927441,2024-09-21T17:15:27.440Z
1428,CCFFFF20051000,3400E2004703D0806426F96E0114,B992,1726938928304,2024-09-21T17:15:28.303Z
1429,CCFFFF20051000,3400E2004703D0806426F96E0114,B992,1726938929342,2024-09-21T17:15:29.342Z
1430,CCFFFF20051000,3400E2004703D0806426F96E0114,BB90,1726938929821,2024-09-21T17:15:29.820Z
1431,CCFFFF20051000,3400E2004703D0806426F96E0114,B794,1726938930717,2024-09-21T17:15:30.716Z
1432,CCFFFF20051000,3400E2004703C7006426,F8D6,1726938937426,2024-09-21T17:15:37.425Z
1433,0113B7B7,B7B7,B7B7,1726938937442,2024-09-21T17:15:37.441Z
1434,CCFFFF20051000,3400E2004703C7006426F8D60113,B8B6,1726938937874,2024-09-21T17:15:37.873Z
1435,CCFFFF2005,2005,2005,1726938941932,2024-09-21T17:15:41.931Z
1436,10003400E20047,03C0806426F86E010E,B6AC,1726938941952,2024-09-21T17:15:41.951Z
1437,CCFFFF20051000,3400E2004703,C080,1726938942426,2024-09-21T17:15:42.426Z
1438,6426F86E010EB9,B9,B9A9,1726938942443,2024-09-21T17:15:42.442Z
1439,CCFFFF20051000,3400E2004703C0806426,F86E,1726938943098,2024-09-21T17:15:43.097Z
1440,010EB6AC,B6AC,B6AC,1726938943114,2024-09-21T17:15:43.113Z
1441,CCFFFF20051000,3400E2004703C6806426F8CE0110,B842,1726938981731,2024-09-21T17:16:21.730Z
1442,CCFFFF20051000,3400E2004703D1C06426F982010A,B64A,1726939003363,2024-09-21T17:16:43.362Z
1443,CCFFFF20051000,3400E2004703D1C06426F982010A,BA46,1726939003922,2024-09-21T17:16:43.921Z
1444,CCFFFF20051000,3400E2004703D1C06426F982010A,B947,1726939004562,2024-09-21T17:16:44.560Z
1445,CCFFFF20051000,3400E2004703D1C06426F982010A,B749,1726939005089,2024-09-21T17:16:45.088Z
1446,CCFFFF20051000,3400E2004703C6806426F8CE0110,B545,1726939005364,2024-09-21T17:16:45.364Z
1447,CCFFFF20051000,3400,E200,1726939013814,2024-09-21T17:16:53.813Z
1448,4703C9C06426F9,020110,B9C9,1726939013830,2024-09-21T17:16:53.829Z
1449,CCFFFF20051000,3400E2004703C9C06426F9020110,B9C9,1726939014261,2024-09-21T17:16:54.260Z
1450,CCFFFF20051000,3400E2004703C9C06426F9020110,BCC6,1726939014741,2024-09-21T17:16:54.740Z
1451,CCFFFF20051000,3400E20047048CF0642605350113,B597,1726939015928,2024-09-21T17:16:55.927Z
1453,003400E2004704,9670642605CD0113,B971,1726939016007,2024-09-21T17:16:56.006Z
1454,CCFF,CCFF,CCFF,1726939017494,2024-09-21T17:16:57.493Z
1455,FF200510003400,E20047048CF0642605350113B993CCFFFF200510003400E20047049670642605CD0113,B773,1726939017510,2024-09-21T17:16:57.509Z
1456,CCFFFF20051000,3400E200470490706426056D0113,B6DA,1726939033640,2024-09-21T17:17:13.639Z
1457,CCFFFF20051000,3400E200470490706426056D0113,B8D8,1726939034151,2024-09-21T17:17:14.151Z
1458,CCFFFF20051000,3400E200470490706426056D0113,B8D8,1726939039520,2024-09-21T17:17:19.519Z
1459,CCFFFF20051000,3400E200470490706426056D0113,B5DB,1726939044585,2024-09-21T17:17:24.584Z
1460,CCFFFF20051000,3400E200470490706426056D0113,B7D9,1726939045202,2024-09-21T17:17:25.201Z
1461,CCFFFF20051000,3400E200470490706426056D0113,BBD5,1726939045664,2024-09-21T17:17:25.663Z
1462,CCFFFF20051000,3400E20047048A706426050D0113,B83E,1726939045889,2024-09-21T17:17:25.888Z
1463,CCFFFF20051000,3400E20047048A706426050D0113,BB3B,1726939046352,2024-09-21T17:17:26.351Z
1464,CCFFFF20051000,3400E20047048A706426050D0113,BB3B,1726939046879,2024-09-21T17:17:26.878Z
1465,CCFFFF20051000,3400E200470490706426056D0113B6DACCFFFF200510003400E2004704,8A70,1726939047358,2024-09-21T17:17:27.357Z
1466,6426050D0113B9,B9,B93D,1726939047374,2024-09-21T17:17:27.373Z
1467,CCFFFF20051000,3400E20047048A706426050D0113,BB3B,1726939047918,2024-09-21T17:17:27.917Z
1468,CCFFFF20051000,3400E20047048A706426050D0113,B73F,1726939049067,2024-09-21T17:17:29.067Z
1469,CCFFFF20051000,3400E2004703CFC06426F9620110,B567,1726939066650,2024-09-21T17:17:46.650Z
1470,CCFFFF20051000,3400E2004703CFC06426F9620110,B963,1726939067097,2024-09-21T17:17:47.096Z
1471,CCFFFF20051000,3400E20047,048C,1726939068033,2024-09-21T17:17:48.033Z
1472,F0642605350113,B993CCFFFF200510003400E20047049670642605CD0113,B971,1726939068050,2024-09-21T17:17:48.049Z
1473,CCFFFF20051000,3400E20047048CF0642605350113,B795,1726939068784,2024-09-21T17:17:48.784Z
1474,CCFFFF20051000,3400E20047048CF0642605,3501,1726939069583,2024-09-21T17:17:49.582Z
1475,13B894,B894,B894,1726939069599,2024-09-21T17:17:49.599Z
1476,CCFFFF20051000,3400E20047049670642605CD0113,B674,1726939072188,2024-09-21T17:17:52.187Z
1477,CCFFFF20051000,3400E20047048CF0642605350113,B696,1726939072843,2024-09-21T17:17:52.842Z
1478,CCFFFF20051000,3400,E200,1726939095005,2024-09-21T17:18:15.004Z
1479,47049670642605,CD0113B872CCFFFF200510003400E20047048CF0642605350113,B498,1726939095022,2024-09-21T17:18:15.021Z
1480,CCFFFF20051000,3400E20047048CF0642605350113,B795,1726939099782,2024-09-21T17:18:19.781Z
1481,CCFFFF20051000,3400E2004704,9670,1726939100773,2024-09-21T17:18:20.772Z
1482,642605CD0113B8,B8,B872,1726939100789,2024-09-21T17:18:20.788Z
1483,CCFFFF200510,0510,0510,1726939101093,2024-09-21T17:18:21.092Z
1484,003400E2004704,8CF0642605350113,B894,1726939101111,2024-09-21T17:18:21.110Z
1485,CCFFFF20051000,3400E2004704,9670,1726939101192,2024-09-21T17:18:21.191Z
1486,642605CD0113B9,B9,B971,1726939101208,2024-09-21T17:18:21.207Z
1487,CCFFFF20051000,3400E20047049670642605CD0113,B971,1726939101253,2024-09-21T17:18:21.252Z
1488,CCFFFF20051000,3400E200470432306426FF89010F,B765,1726939126737,2024-09-21T17:18:46.736Z
1489,CCFFFF20051000,3400E200470432306426FF89010F,B666,1726939128095,2024-09-21T17:18:48.094Z
1490,CCFFFF20051000,3400,E200,1726939128815,2024-09-21T17:18:48.814Z
1491,470432306426FF,89010F,B864,1726939128830,2024-09-21T17:18:48.829Z
1492,CCFFFF20051000,3400E200470432306426FF89010F,B567,1726939132090,2024-09-21T17:18:52.090Z
1493,CCFFFF20051000,3400E200470432306426FF89010F,B765,1726939132681,2024-09-21T17:18:52.680Z
1494,CCFFFF20051000,00,0034,1726939144840,2024-09-21T17:19:04.839Z
1495,00E20047042C10,6426FF27010B,B7F1,1726939144856,2024-09-21T17:19:04.855Z
1496,CCFFFF20051000,3400E20047042C106426FF27010B,B9EF,1726939145366,2024-09-21T17:19:05.365Z
1497,CCFFFF20051000,3400E20047042C106426FF27010B,BAEE,1726939145959,2024-09-21T17:19:05.958Z
1498,CCFFFF20051000,3400E20047042C106426FF27010B,BBED,1726939146501,2024-09-21T17:19:06.500Z
1499,CCFFFF20051000,3400E20047048CF06426,0535,1726939205490,2024-09-21T17:20:05.489Z
1500,0113B894,B894,B894,1726939205507,2024-09-21T17:20:05.506Z
1501,CCFFFF20051000,3400E20047048CF0642605350113B8,94CC,1726939205535,2024-09-21T17:20:05.534Z
1502,FFFF2005100034,00E20047049670642605CD0113,BA70,1726939205542,2024-09-21T17:20:05.541Z
1503,CCFFFF20051000,3400E20047049670642605CD0113,B674,1726939206291,2024-09-21T17:20:06.290Z
1504,CCFFFF20051000,3400E20047043AD0,6426,1726939213593,2024-09-21T17:20:13.592Z
1505,0013010DB635,B635,B635,1726939213609,2024-09-21T17:20:13.609Z
1506,CCFFFF20051000,3400E200470434D06426FFB3010B,B89C,1726939228726,2024-09-21T17:20:28.725Z
1507,CCFFFF20051000,3400E200470434D06426FFB3010B,BD97,1726939230323,2024-09-21T17:20:30.322Z
1508,CC,CC,CC,1726939232257,2024-09-21T17:20:32.256Z
1509,FFFF2005100034,00E200470434D06426FFB3010B,B89C,1726939232274,2024-09-21T17:20:32.272Z
1510,CCFFFF20051000,3400E200470434D06426FFB3010B,BD97,1726939232749,2024-09-21T17:20:32.748Z
1511,CCFFFF20051000,3400E200470434D06426FFB3010B,B99B,1726939233247,2024-09-21T17:20:33.246Z
1512,CCFFFF20051000,3400E200470438906426FFEF0114,B893,1726939241760,2024-09-21T17:20:41.759Z
1513,CCFFFF20051000,3400E200470438906426FFEF0114,B893,1726939242942,2024-09-21T17:20:42.941Z
1514,CCFFFF20051000,3400E2004703DF006426FA56010E,B920,1726939263250,2024-09-21T17:21:03.250Z
1515,CCFFFF20051000,3400E2004703DF006426FA56010E,B524,1726939265535,2024-09-21T17:21:05.534Z
1516,CCFFFF20051000,3400E20047048CF0642605350113,BC90,1726939274458,2024-09-21T17:21:14.457Z
1517,CCFFFF20051000,3400E20047049670642605CD0113,BE6C,1726939274539,2024-09-21T17:21:14.538Z
1518,CCFFFF20051000,3400E20047048CF0642605350113,BB91,1726939274938,2024-09-21T17:21:14.937Z
1519,CCFFFF20051000,3400E20047049670642605CD0113,BD6D,1726939275082,2024-09-21T17:21:15.081Z
1520,CCFFFF20051000,3400E20047049670642605CD0113BD6DCCFFFF200510003400E2004704,8CF0,1726939278885,2024-09-21T17:21:18.885Z
1521,642605350113BC,BC,BC90,1726939278900,2024-09-21T17:21:18.900Z
1522,CCFFFF20051000,3400E20047049670642605CD0113,C169,1726939279397,2024-09-21T17:21:19.396Z
1523,CCFFFF20051000,3400E20047048CF0642605350113,BF8D,1726939279476,2024-09-21T17:21:19.475Z
1524,CCFFFF20051000,3400E20047049670642605CD0113,C169,1726939279940,2024-09-21T17:21:19.939Z
1525,CCFFFF20051000,3400E20047048CF0642605350113,BF8D,1726939280019,2024-09-21T17:21:20.019Z
1526,CCFFFF20051000,3400E20047049670642605CD0113,BD6D,1726939280386,2024-09-21T17:21:20.385Z
1527,CCFF,CCFF,CCFF,1726939286362,2024-09-21T17:21:26.361Z
1528,FF200510003400,E20047048CF0642605350113,BA92,1726939286378,2024-09-21T17:21:26.377Z
1529,CCFFFF20051000,3400E20047049670642605CD0113,B971,1726939286522,2024-09-21T17:21:26.521Z
1530,CCFFFF20051000,3400E20047048CF0,6426,1726939286873,2024-09-21T17:21:26.872Z
1531,05350113B993,B993,B993,1726939286889,2024-09-21T17:21:26.889Z
1532,CCFFFF20051000,3400E20047,0496,1726939287272,2024-09-21T17:21:27.272Z
1533,70642605CD0113,"",BE6C,1726939287289,2024-09-21T17:21:27.288Z
1534,CCFFFF20051000,3400E20047049670642605CD0113,BB6F,1726939292545,2024-09-21T17:21:32.545Z
1535,CCFFFF20051000,3400E20047048CF0642605350113,BA92,1726939292929,2024-09-21T17:21:32.928Z
1536,CCFFFF20051000,00,0034,1726939293073,2024-09-21T17:21:33.072Z
1537,00E20047049670,642605CD0113,BB6F,1726939293089,2024-09-21T17:21:33.088Z
1538,CCFFFF20051000,3400E20047049670642605CD0113BD6DCCFFFF200510003400E20047048CF0642605350113,BE8E,1726939294015,2024-09-21T17:21:34.015Z
1539,CCFFFF20051000,3400E2004703CC806426F92E010B,B7E1,1726939295716,2024-09-21T17:21:35.715Z
1540,CCFFFF20051000,3400E2004703CC806426F92E010B,B9DF,1726939296179,2024-09-21T17:21:36.179Z
1541,CCFFFF20051000,3400,E200,1726939296604,2024-09-21T17:21:36.603Z
1542,4703CC806426F9,2E010B,B8E0,1726939296620,2024-09-21T17:21:36.620Z
1543,CCFFFF20051000,3400E2004703CC,8064,1726939296658,2024-09-21T17:21:36.658Z
1544,26F92E010BBBDD,BBDD,BBDD,1726939296675,2024-09-21T17:21:36.674Z
1545,CCFFFF20051000,00,0034,1726939298449,2024-09-21T17:21:38.448Z
1546,00E2004703D680,6426F9CE010C,B934,1726939298465,2024-09-21T17:21:38.464Z
1547,CCFFFF20051000,3400E2004703D6806426F9CE010C,B835,1726939300206,2024-09-21T17:21:40.206Z
1548,CCFFFF20051000,3400E2004703D6806426F9CE010C,B736,1726939302954,2024-09-21T17:21:42.953Z
1549,CCFFFF20051000,1000,1000,1726939310663,2024-09-21T17:21:50.663Z
1550,3400E200470438,706426FFED0110,B6BB,1726939310679,2024-09-21T17:21:50.678Z
1551,CCFFFF20051000,3400E200470438706426FFED0110,B5BC,1726939313667,2024-09-21T17:21:53.666Z
1552,CCFFFF20051000,3400E2,0047,1726939317223,2024-09-21T17:21:57.222Z
1553,0438306426FFE9,0112,B6FD,1726939317238,2024-09-21T17:21:57.237Z
1554,CCFFFF20051000,3400E2004703D6806426F9CE010C,B934,1726939319282,2024-09-21T17:21:59.281Z
1555,CCFFFF20051000,3400E2004703D6806426F9CE010C,B934,1726939320417,2024-09-21T17:22:00.416Z
1556,CCFFFF20051000,3400E2004703D6806426F9CE010C,B835,1726939320960,2024-09-21T17:22:00.959Z
1557,CCFFFF20051000,3400E200470438306426FFE90112,B5FE,1726939321574,2024-09-21T17:22:01.574Z
1558,CCFFFF20051000,3400E200470438306426FFE90112,B6FD,1726939322101,2024-09-21T17:22:02.101Z
1559,CCFFFF20051000,3400E200470438306426FFE90112,B6FD,1726939322773,2024-09-21T17:22:02.773Z
1560,CCFFFF20051000,3400E2004703,CC80,1726939323093,2024-09-21T17:22:03.092Z
1561,6426F92E010BB7,B7,B7E1,1726939323108,2024-09-21T17:22:03.108Z
1562,CCFFFF20051000,3400E2004703CC806426F92E010B,BDDB,1726939323796,2024-09-21T17:22:03.796Z
1563,CCFFFF20051000,3400E2004703CC806426F92E010B,B6E2,1726939324307,2024-09-21T17:22:04.306Z
1564,CCFFFF20051000,3400E200470438306426FFE90112,B8FB,1726939324498,2024-09-21T17:22:04.497Z
1565,CCFFFF20051000,3400E2004703CC806426F92E010B,B8E0,1726939325073,2024-09-21T17:22:05.073Z
1566,CCFFFF20051000,3400E20047043870,6426,1726939325329,2024-09-21T17:22:05.329Z
1567,FFED0110B9B8,B9B8,B9B8,1726939325344,2024-09-21T17:22:05.344Z
1568,CCFFFF20051000,3400E2004703CC806426F92E010B,BCDC,1726939325537,2024-09-21T17:22:05.536Z
1569,CCFFFF20051000,3400E200470438706426FFED0110,B8B9,1726939325888,2024-09-21T17:22:05.888Z
1570,CCFFFF20051000,3400E200470438706426FFED0110,B7BA,1726939326511,2024-09-21T17:22:06.510Z
1571,CCFFFF20051000,3400E2004704387064,26FF,1726939327838,2024-09-21T17:22:07.837Z
1572,ED0110BBB6,BBB6,BBB6,1726939327854,2024-09-21T17:22:07.853Z
1573,CCFFFF20051000,3400E2004703D6806426F9CE010C,B934,1726939327862,2024-09-21T17:22:07.862Z
1574,CCFFFF20051000,3400E200,4704,1726939328301,2024-09-21T17:22:08.301Z
1575,38706426FFED01,10,B9B8,1726939328318,2024-09-21T17:22:08.317Z
1576,CCFFFF20051000,3400E2004703D6806426F9CE010C,B736,1726939330098,2024-09-21T17:22:10.098Z
1577,CCFFFF20051000,3400E2004703D6806426F9CE010C,B835,1726939331632,2024-09-21T17:22:11.631Z
1578,CCFFFF20051000,3400E200470438306426FFE90112,B8FB,1726939336026,2024-09-21T17:22:16.026Z
1579,CCFFFF20051000,300030340BDCA8,0A58,1726939339830,2024-09-21T17:22:19.829Z
1580,0E6F7F5014B963,B963,B963,1726939339846,2024-09-21T17:22:19.845Z
1581,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B963,1726939340310,2024-09-21T17:22:20.309Z
1582,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B666,1726939340836,2024-09-21T17:22:20.836Z
1583,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B963,1726939341300,2024-09-21T17:22:21.299Z
1584,CCFFFF20051000,300030340BDCA80A580E6F7F5014,BA62,1726939342259,2024-09-21T17:22:22.258Z
1585,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B765,1726939342850,2024-09-21T17:22:22.849Z
1586,CCFFFF20051000,3400E200470438306426FFE90112,B6FD,1726939343888,2024-09-21T17:22:23.887Z
1587,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B864,1726939345174,2024-09-21T17:22:25.173Z
1588,CCFFFF2005,2005,2005,1726939345198,2024-09-21T17:22:25.198Z
1589,1000300030340B,DCA80A580E6F7F5014,B963,1726939345215,2024-09-21T17:22:25.214Z
1590,CCFFFF20051000,300030340BDCA80A580E6F7F5014,BB61,1726939345701,2024-09-21T17:22:25.700Z
1591,CC,CC,CC,1726939346803,2024-09-21T17:22:26.802Z
1592,FFFF2005100030,0030340BDCA80A580E6F7F5014,BD5F,1726939346819,2024-09-21T17:22:26.819Z
1593,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B765,1726939347167,2024-09-21T17:22:27.166Z
1594,CCFFFF20051000,300030340BDCA80A580E6F7F5014,BA62,1726939347267,2024-09-21T17:22:27.266Z
1595,CCFFFF20051000,3400E200470438706426FFED,0110,1726939347571,2024-09-21T17:22:27.570Z
1596,BBB6,BBB6,BBB6,1726939347587,2024-09-21T17:22:27.586Z
1597,CCFFFF20051000,3400E200470438706426FFED0110,BCB5,1726939348098,2024-09-21T17:22:28.097Z
1598,CCFFFF20051000,300030340BDCA80A580E6F7F5014,B963,1726939348122,2024-09-21T17:22:28.121Z
1599,CCFFFF20051000,3400E200470438706426FFED0110,BCB5,1726939348624,2024-09-21T17:22:28.624Z
1600,CCFF,CCFF,CCFF,1726939349072,2024-09-21T17:22:29.071Z
1601,FF200510003400,E200470438706426FFED0110,BEB3,1726939349088,2024-09-21T17:22:29.088Z
1602,CCFFFF20051000,3400E2004704,3870,1726939349598,2024-09-21T17:22:29.598Z
1603,6426FFED0110B9,B9,B9B8,1726939349615,2024-09-21T17:22:29.614Z
1604,CCFFFF20051000,3400E200470438706426FFED0110,B7BA,1726939350126,2024-09-21T17:22:30.126Z
1605,CCFFFF20051000,3400E200470438706426FFED0110,B7BA,1726939350749,2024-09-21T17:22:30.748Z
1606,CCFFFF20051000,3400E200470438706426FFED0110,B6BB,1726939353666,2024-09-21T17:22:33.665Z
1607,CCFFFF20051000,3400E2004704387064,26FF,1726939354177,2024-09-21T17:22:34.177Z
1608,ED0110B7BA,B7BA,B7BA,1726939354192,2024-09-21T17:22:34.192Z
1609,CCFFFF20051000,3400E200470438706426FFED0110,B8B9,1726939357516,2024-09-21T17:22:37.515Z
1610,CCFFFF20051000,3400E200470438706426FFED0110,B8B9,1726939358508,2024-09-21T17:22:38.507Z
1611,CCFFFF20051000,3400E200470438706426FFED0110,B8B9,1726939359673,2024-09-21T17:22:39.672Z
1612,CCFFFF20051000,3400E200470438706426FFED0110,B6BB,1726939360232,2024-09-21T17:22:40.231Z
1613,CCFFFF20051000,3400E20047,03CC,1726939361407,2024-09-21T17:22:41.406Z
1614,806426F92E010B,"",B6E2,1726939361423,2024-09-21T17:22:41.422Z
1615,CCFFFF20051000,3400E2004704,3870,1726939361543,2024-09-21T17:22:41.542Z
1616,6426FFED0110B5,B5,B5BC,1726939361559,2024-09-21T17:22:41.558Z
1617,CCFFFF20051000,3400E200470438706426FFED0110,B8B9,1726939362071,2024-09-21T17:22:42.070Z
1618,CCFFFF20051000,3400E200470438706426FFED0110,BAB7,1726939362678,2024-09-21T17:22:42.678Z
1619,CCFFFF20051000,3400E200470438706426FFED0110,B9B8,1726939363350,2024-09-21T17:22:43.349Z
1620,CCFFFF,FFFF,FFFF,1726939377723,2024-09-21T17:22:57.722Z
1621,200510003400E2,00470438706426FFED0110,BAB7,1726939377736,2024-09-21T17:22:57.736Z
1622,CCFFFF20051000,3400E200470438706426FFED0110,BAB7,1726939378200,2024-09-21T17:22:58.199Z
1623,CCFFFF20051000,3400E200470438706426FFED0110,B6BB,1726939378743,2024-09-21T17:22:58.742Z
1624,CCFFFF20051000,3400E2,0047,1726939380500,2024-09-21T17:23:00.500Z
1625,0438706426FFED,0110,B7BA,1726939380517,2024-09-21T17:23:00.516Z
1626,CCFFFF20051000,3400E200470438706426FFED0110,B9B8,1726939381691,2024-09-21T17:23:01.691Z
1627,CCFFFF20051000,3400E200470438306426FFE901,12B8,1726939385990,2024-09-21T17:23:05.989Z
1628,FB,FB,FB,1726939386005,2024-09-21T17:23:06.004Z
1629,CCFFFF20051000,3400E200470438306426FFE90112,B9FA,1726939386533,2024-09-21T17:23:06.532Z
1630,CCFFFF20051000,3400E2,0047,1726939390047,2024-09-21T17:23:10.046Z
1631,0438306426FFE9,0112,B5FE,1726939390063,2024-09-21T17:23:10.062Z
1632,CCFFFF20051000,3400E200470427D06426FEE30111,B775,1726939420790,2024-09-21T17:23:40.790Z
1633,CCFFFF20051000,3400E200470427D06426FEE30111,B874,1726939422308,2024-09-21T17:23:42.307Z
1634,CCFFFF20051000,3400E200470427D06426FEE301,11B9,1726939422867,2024-09-21T17:23:42.867Z
1635,73,73,73,1726939422882,2024-09-21T17:23:42.882Z
1636,CCFFFF20051000,3400E200470427D06426FEE30111,B775,1726939424529,2024-09-21T17:23:44.528Z
1637,CCFFFF20051000,3400E200470428906426FEEF010F,B4AD,1726939428098,2024-09-21T17:23:48.097Z
1638,CCFFFF20051000,3400E20047042890,6426,1726939428881,2024-09-21T17:23:48.880Z
1639,FEEF010FB7AA,B7AA,B7AA,1726939428896,2024-09-21T17:23:48.896Z
1640,CCFFFF20051000,3400E20047042ED06426FF53010F,B600,1726939429312,2024-09-21T17:23:49.311Z
1641,CCFFFF20051000,3400E20047042ED06426FF53010F,B9FD,1726939429866,2024-09-21T17:23:49.866Z
1642,CCFFFF20051000,3400E20047042ED06426FF53010F,B7FF,1726939430969,2024-09-21T17:23:50.968Z
1643,CCFFFF20051000,3400E20047042ED06426FF53010F,B402,1726939431672,2024-09-21T17:23:51.671Z
1644,CCFFFF,FFFF,FFFF,1726939435299,2024-09-21T17:23:55.298Z
1645,200510003400E2,0047042ED06426FF53010F,B7FF,1726939435316,2024-09-21T17:23:55.315Z
1646,CCFFFF20051000,3400E2,0047,1726939435746,2024-09-21T17:23:55.746Z
1647,042ED06426FF53,010F,B9FD,1726939435777,2024-09-21T17:23:55.776Z
1648,CCFFFF20051000,"",3400,1726939438575,2024-09-21T17:23:58.574Z
1649,E20047042ED064,26FF53010F,B600,1726939438590,2024-09-21T17:23:58.589Z
1650,CCFFFF20051000,3400E200470427D06426FEE30111,BB71,1726939439197,2024-09-21T17:23:59.196Z
1651,CCFF,CCFF,CCFF,1726939442718,2024-09-21T17:24:02.718Z
1652,FF200510003400,E20047042E106426FF47010C,B5D0,1726939442735,2024-09-21T17:24:02.734Z
1653,CCFFFF20051000,3400E20047042E106426FF47010C,B8CD,1726939443368,2024-09-21T17:24:03.367Z
1654,CCFFFF20051000,3400E20047042E106426FF47010C,B3D2,1726939444518,2024-09-21T17:24:04.517Z
